Date,Open,High,Low,Close,Adj Close,Volume
2019-10-28,3854.478759765625,3872.660400390625,3772.662109375,3781.7529296875,3053.195068359375,350989551
2019-11-04,3809.025146484375,3936.295654296875,3590.84716796875,3636.30078125,2935.764404296875,886688573
2019-11-11,3636.30078125,3763.5712890625,3545.393310546875,3745.389892578125,3023.83740234375,652404106
2019-11-18,3772.662109375,3872.660400390625,3709.02685546875,3754.480712890625,3031.177001953125,595628936
2019-11-25,3772.662109375,3827.20654296875,3645.3916015625,3827.20654296875,3089.891845703125,516650761
2019-12-02,3827.20654296875,3863.569580078125,3745.389892578125,3799.934326171875,3067.873779296875,310386417
2019-12-09,3763.5712890625,3954.47705078125,3754.480712890625,3936.295654296875,3177.965087890625,676618385
2019-12-16,3963.56787109375,4063.566162109375,3909.0234375,4045.384765625,3266.037841796875,740203663
2019-12-23,4045.384765625,4045.384765625,3963.56787109375,3999.930908203125,3229.3408203125,190457398
2019-12-30,3999.930908203125,4036.2939453125,3927.204833984375,3972.65869140625,3207.322509765625,185724457
2020-01-06,4009.021728515625,4099.92919921875,3945.386474609375,4099.92919921875,3310.074462890625,642336183
2020-01-13,4127.20166015625,4263.5625,4099.92919921875,4236.29052734375,3420.16552734375,657789358
2020-01-20,4245.38134765625,4327.19775390625,4218.10888671875,4227.19970703125,3412.826171875,534381858
2020-01-27,4163.564453125,4272.6533203125,4045.384765625,4054.475341796875,3273.377197265625,711308364
2020-02-03,4263.5625,4263.5625,3999.930908203125,4090.83837890625,3302.73486328125,662688074
2020-02-10,4127.20166015625,4172.6552734375,4063.566162109375,4063.566162109375,3280.716552734375,595963891
2020-02-17,4063.566162109375,4163.564453125,3999.930908203125,4081.74755859375,3295.395263671875,547319182
2020-02-24,4054.475341796875,4136.2919921875,3554.484130859375,3618.119384765625,2921.08544921875,934913295
2020-03-02,3681.754638671875,3909.0234375,3409.031982421875,3409.031982421875,2859.64501953125,832414515
2020-03-09,3436.30419921875,3663.572998046875,3054.49267578125,3181.76318359375,2669.001708984375,1036980757
2020-03-16,3181.76318359375,3245.3984375,2381.777099609375,2381.777099609375,1997.9384765625,1493151816
2020-03-23,2345.4140625,3336.305908203125,2218.1435546875,2736.31640625,2295.341796875,2011007653
2020-03-30,2818.133056640625,2909.040771484375,2545.41064453125,2745.4072265625,2302.967529296875,1611384169
2020-04-06,2818.133056640625,2945.403564453125,2454.503173828125,2518.138427734375,2112.32421875,1196660286
2020-04-13,2536.31982421875,2718.134765625,2345.4140625,2527.22900390625,2119.949951171875,1684032175
2020-04-20,2499.956787109375,2618.136474609375,2372.686279296875,2418.14013671875,2028.4415283203125,1105416791
2020-04-27,2436.321533203125,2490.865966796875,2327.232421875,2390.86767578125,2005.564208984375,1221147920
2020-05-04,2390.86767578125,2436.321533203125,2345.4140625,2381.777099609375,1997.9384765625,790009994
2020-05-11,2381.777099609375,2390.86767578125,1963.6024169921875,1972.6932373046875,1654.78125,2450458313
2020-05-18,2045.419189453125,2272.68798828125,2045.419189453125,2254.506591796875,1891.1785888671875,1018294187
2020-05-25,2318.141845703125,2681.77197265625,2245.415771484375,2681.77197265625,2249.58740234375,2379240883
2020-06-01,2681.77197265625,3063.58349609375,2681.77197265625,2999.9482421875,2516.487548828125,1988205688
2020-06-08,3045.40185546875,3054.49267578125,2545.41064453125,2636.318115234375,2211.458740234375,1950302114
2020-06-15,2699.953369140625,2909.040771484375,2690.862548828125,2781.77001953125,2333.469970703125,1045185250
2020-06-22,2745.4072265625,2854.49609375,2709.044189453125,2763.588623046875,2318.21875,994671498
2020-06-29,2790.86083984375,2827.223876953125,2754.497802734375,2763.588623046875,2318.21875,647845737
2020-07-06,2790.86083984375,2936.31298828125,2754.497802734375,2872.677734375,2409.7275390625,1036439550
2020-07-13,2872.677734375,2954.494384765625,2754.497802734375,2772.679443359375,2325.844482421875,825226001
2020-07-20,2772.679443359375,2890.859130859375,2772.679443359375,2863.5869140625,2402.1015625,786397750
2020-07-27,2872.677734375,2890.859130859375,2699.953369140625,2718.134765625,2280.090087890625,647201787
2020-08-03,2727.2255859375,2863.5869140625,2727.2255859375,2845.405517578125,2386.850341796875,675157449
2020-08-10,2845.405517578125,3136.3095703125,2845.405517578125,3036.311279296875,2546.990478515625,1039796367
2020-08-17,3036.311279296875,3318.12451171875,3036.311279296875,3309.03369140625,2775.76220703125,741969745
2020-08-24,3336.305908203125,3472.667236328125,3181.76318359375,3190.85400390625,2676.627685546875,960512717
2020-08-31,3227.217041015625,3354.487548828125,3163.581787109375,3190.85400390625,2676.627685546875,784166362
2020-09-07,3190.85400390625,3245.3984375,2736.31640625,3127.21875,2623.24755859375,1536783302
2020-09-14,3127.21875,3145.400146484375,2863.5869140625,2899.949951171875,2432.604736328125,900608764
2020-09-21,2827.223876953125,2936.31298828125,2736.31640625,2809.04248046875,2356.34765625,796665217
2020-09-28,2836.314697265625,2918.13134765625,2727.2255859375,2872.677734375,2409.7275390625,803399204
2020-10-05,2927.22216796875,2945.403564453125,2799.95166015625,2899.949951171875,2432.604736328125,848255449
2020-10-12,2899.949951171875,3072.67431640625,2863.5869140625,2981.7666015625,2501.236083984375,900096704
2020-10-19,2981.7666015625,3054.49267578125,2909.040771484375,3036.311279296875,2546.990478515625,692600230
2020-10-26,3036.311279296875,3090.855712890625,2999.9482421875,3072.67431640625,2577.493408203125,374105570
2020-11-02,3081.764892578125,3354.487548828125,2990.857421875,3354.487548828125,2813.890625,1122791591
2020-11-09,3454.48583984375,3809.025146484375,3427.213623046875,3599.937744140625,3019.78515625,1855021108
2020-11-16,3636.30078125,3754.480712890625,3572.66552734375,3709.02685546875,3111.293701171875,892671466
2020-11-23,3745.389892578125,3990.840087890625,3627.2099609375,3718.11767578125,3118.919189453125,1308767843
2020-11-30,3754.480712890625,4018.1123046875,3699.93603515625,3999.930908203125,3355.31689453125,940489622
2020-12-07,3999.930908203125,4045.384765625,3872.660400390625,3890.841796875,3263.80810546875,634419126
2020-12-14,3890.841796875,3963.56787109375,3827.20654296875,3827.20654296875,3210.427734375,915065652
2020-12-21,3854.478759765625,3890.841796875,3590.84716796875,3863.569580078125,3240.9306640625,470541816
2020-12-28,3863.569580078125,3927.204833984375,3754.480712890625,3918.1142578125,3286.685302734375,287976942
2021-01-04,3909.0234375,4236.29052734375,3781.7529296875,4227.19970703125,3545.959716796875,1004167633
2021-01-11,4254.47216796875,4399.923828125,4127.20166015625,4199.92724609375,3523.08251953125,1046311340
2021-01-18,4272.6533203125,4499.92236328125,4190.8369140625,4345.37939453125,3645.093994140625,956039929
2021-01-25,4345.37939453125,4354.47021484375,3599.937744140625,3999.930908203125,3355.31689453125,1202153891
2021-02-01,4081.74755859375,4163.564453125,3872.660400390625,4054.475341796875,3401.071044921875,673513141
2021-02-08,4090.83837890625,4345.37939453125,4090.83837890625,4281.744140625,3591.714111328125,859362891
2021-02-15,4309.0166015625,4427.1962890625,4181.74609375,4354.47021484375,3652.719970703125,592746775
2021-02-22,4372.65185546875,4390.8330078125,4245.38134765625,4390.8330078125,3683.222412109375,633845025
2021-03-01,4427.1962890625,4436.287109375,4272.6533203125,4299.92578125,3606.965576171875,419225708
2021-03-08,4318.107421875,4318.107421875,4127.20166015625,4154.4736328125,3484.9541015625,490776225
2021-03-15,4236.29052734375,4336.28857421875,4181.74609375,4209.01806640625,3530.708251953125,596408518
2021-03-22,4290.8349609375,4345.37939453125,4163.564453125,4290.8349609375,3599.339599609375,544481351
2021-03-29,4272.6533203125,4272.6533203125,3781.7529296875,3818.115966796875,3202.80224609375,1223755515
2021-04-05,3790.843505859375,3999.930908203125,3772.662109375,3827.20654296875,3210.427734375,683242369
2021-04-12,3827.20654296875,4054.475341796875,3745.389892578125,3981.74951171875,3420.617431640625,456671785
2021-04-19,3899.9326171875,3936.295654296875,3754.480712890625,3763.5712890625,3233.186279296875,546864654
2021-04-26,3818.115966796875,3836.29736328125,3636.30078125,3645.3916015625,3131.660888671875,779113095
2021-05-03,3654.482421875,3763.5712890625,3645.3916015625,3681.754638671875,3162.899658203125,452571354
2021-05-10,3663.572998046875,3672.663818359375,3545.393310546875,3545.393310546875,3045.755126953125,381856305
2021-05-17,3599.937744140625,3690.845458984375,3472.667236328125,3672.663818359375,3155.08984375,695732096
2021-05-24,3699.93603515625,3890.841796875,3590.84716796875,3872.660400390625,3326.901611328125,1392007602
2021-05-31,3872.660400390625,3990.840087890625,3827.20654296875,3863.569580078125,3319.092041015625,776602082
2021-06-07,3890.841796875,3954.47705078125,3727.208251953125,3954.47705078125,3397.188232421875,514480093
2021-06-14,3954.47705078125,3954.47705078125,3509.0302734375,3581.75634765625,3076.99365234375,1503120520
2021-06-21,3581.75634765625,3699.93603515625,3563.57470703125,3572.66552734375,3069.18408203125,605513597
2021-06-28,3509.0302734375,3663.572998046875,3509.0302734375,3545.393310546875,3045.755126953125,550626938
2021-07-05,3590.84716796875,3590.84716796875,3409.031982421875,3418.122802734375,2936.42041015625,659111692
2021-07-12,3454.48583984375,3509.0302734375,3363.578369140625,3436.30419921875,2952.03955078125,608906605
2021-07-19,3436.30419921875,3590.84716796875,3436.30419921875,3481.758056640625,2991.087646484375,391009231
2021-07-26,3509.0302734375,3509.0302734375,3363.578369140625,3399.941162109375,2920.801025390625,499777679
2021-08-02,3399.941162109375,3718.11767578125,3381.759765625,3499.939453125,3006.706787109375,728720564
2021-08-09,3536.302490234375,3572.66552734375,3454.48583984375,3572.66552734375,3069.18408203125,363727440
2021-08-16,3572.66552734375,3718.11767578125,3481.758056640625,3599.937744140625,3092.61279296875,622030492
2021-08-23,3590.84716796875,3599.937744140625,3481.758056640625,3581.75634765625,3076.99365234375,514636628
2021-08-30,3581.75634765625,3618.119384765625,3463.576416015625,3499.939453125,3006.706787109375,667799862
2021-09-06,3536.302490234375,3880.0,3518.12109375,3700.0,3178.573486328125,1021645854
2021-09-13,3720.0,3730.0,3510.0,3590.0,3084.075439453125,1379190600
2021-09-20,3510.0,3860.0,3500.0,3750.0,3221.52734375,2273712800
2021-09-27,3770.0,4010.0,3690.0,3970.0,3410.5234375,1561635500
2021-10-04,3950.0,4240.0,3910.0,4180.0,3590.92919921875,1291528600
2021-10-11,4180.0,4410.0,4180.0,4410.0,3788.516357421875,1307833500
2021-10-18,4450.0,4460.0,4300.0,4300.0,3694.018310546875,769185900
2021-10-25,4280.0,4370.0,4200.0,4230.0,3633.882568359375,783556300
2021-11-01,4270.0,4340.0,4210.0,4230.0,3633.882568359375,498689700
2021-11-08,4230.0,4300.0,4140.0,4160.0,3573.747802734375,611943000
2021-11-15,4120.0,4310.0,4120.0,4280.0,3676.836669921875,738641600
2021-11-22,4280.0,4280.0,4080.0,4170.0,3582.338134765625,651941700
2021-11-29,4150.0,4220.0,4060.0,4110.0,3530.794189453125,819230000
2021-12-06,4190.0,4250.0,4130.0,4160.0,3573.747802734375,625597800
2021-12-13,4150.0,4230.0,4060.0,4120.0,3539.384765625,603643700
2021-12-20,4100.0,4120.0,4050.0,4060.0,3487.84033203125,412322800
2021-12-27,4090.0,4190.0,4060.0,4180.0,3590.92919921875,318460900
2022-01-03,4200.0,4240.0,4130.0,4180.0,3590.92919921875,577604000
2022-01-10,4180.0,4210.0,4130.0,4210.0,3616.701171875,482005200
2022-01-17,4240.0,4240.0,4100.0,4120.0,3539.384765625,478306700
2022-01-24,4100.0,4170.0,4000.0,4070.0,3496.43115234375,526590800
2022-01-31,4070.0,4410.0,4060.0,4400.0,3779.92529296875,944064600
2022-02-07,4450.0,4550.0,4380.0,4410.0,3788.516357421875,781078000
2022-02-14,4440.0,4490.0,4340.0,4490.0,3857.2421875,565375200
2022-02-21,4440.0,4550.0,4370.0,4550.0,3908.78662109375,788758700
2022-02-28,4850.0,4860.0,4520.0,4520.0,3883.014404296875,1197831400
2022-03-07,4500.0,4640.0,4370.0,4520.0,3883.014404296875,1120430500
2022-03-14,4550.0,4700.0,4530.0,4590.0,4099.4599609375,1185296000
2022-03-21,4690.0,4760.0,4620.0,4730.0,4224.49755859375,774481800
2022-03-28,4750.0,4750.0,4630.0,4700.0,4197.70361328125,584176500
2022-04-04,4730.0,4740.0,4570.0,4570.0,4081.59716796875,514625600
2022-04-11,4550.0,4640.0,4530.0,4550.0,4063.734619140625,442743500
2022-04-18,4550.0,4870.0,4540.0,4840.0,4322.74169921875,1171213900
2022-04-25,4840.0,4980.0,4830.0,4870.0,4349.53564453125,648510600
2022-05-02,4870.0,4870.0,4530.0,4530.0,4045.8720703125,561600400
2022-05-09,4260.0,4580.0,4250.0,4250.0,3795.7958984375,1185101500
2022-05-16,4270.0,4530.0,4270.0,4330.0,3867.24609375,832791800
2022-05-23,4320.0,4540.0,4320.0,4430.0,3956.559326171875,708406900
2022-05-30,4470.0,4630.0,4400.0,4430.0,3956.559326171875,880245000
2022-06-06,4460.0,4520.0,4260.0,4340.0,3876.17724609375,832118400
2022-06-13,4300.0,4530.0,4300.0,4400.0,3929.76513671875,831956600
2022-06-20,4430.0,4430.0,4270.0,4280.0,3822.58984375,556163800
2022-06-27,4320.0,4330.0,3960.0,4040.0,3608.2392578125,1048524100
2022-07-04,4040.0,4200.0,4020.0,4120.0,3679.689208984375,671866700
2022-07-11,4120.0,4140.0,4010.0,4140.0,3697.552001953125,637207400
2022-07-18,4150.0,4330.0,4110.0,4250.0,3795.7958984375,621048800
2022-07-25,4270.0,4430.0,4260.0,4360.0,3894.0400390625,752163100
2022-08-01,4360.0,4420.0,4300.0,4370.0,3902.971435546875,673641000
2022-08-08,4400.0,4470.0,4300.0,4300.0,3840.45263671875,819433300
2022-08-15,4350.0,4350.0,4270.0,4270.0,3813.658447265625,549904200
2022-08-22,4260.0,4330.0,4220.0,4250.0,3795.7958984375,476294200
2022-08-29,4250.0,4600.0,4240.0,4590.0,4099.4599609375,970367700
2022-09-05,4670.0,4690.0,4460.0,4560.0,4072.665771484375,887627300
2022-09-12,4560.0,4700.0,4500.0,4570.0,4081.59716796875,1004377700
2022-09-19,4570.0,4600.0,4410.0,4540.0,4054.8037109375,818919200
2022-09-26,4500.0,4560.0,4410.0,4530.0,4045.8720703125,928677300
2022-10-03,4560.0,4660.0,4340.0,4370.0,3902.971435546875,889561700
2022-10-10,4390.0,4470.0,4260.0,4300.0,3840.45263671875,693101000
2022-10-17,4280.0,4540.0,4280.0,4500.0,4019.078125,744698000
2022-10-24,4560.0,4680.0,4500.0,4650.0,4153.04736328125,1046073000
2022-10-31,4690.0,4700.0,4570.0,4690.0,4188.7724609375,766192900
2022-11-07,4690.0,4690.0,4520.0,4580.0,4090.5283203125,697113700
2022-11-14,4580.0,4680.0,4490.0,4590.0,4099.4599609375,735882600
2022-11-21,4570.0,4830.0,4570.0,4820.0,4304.87890625,851355000
2022-11-28,4820.0,5025.0,4790.0,4890.0,4367.3984375,1301383100
2022-12-05,4860.0,4890.0,4710.0,4850.0,4331.67333984375,902124800
2022-12-12,4870.0,5000.0,4820.0,4970.0,4438.8486328125,1243773000
2022-12-19,4930.0,4970.0,4870.0,4930.0,4403.12353515625,334202500
2022-12-26,4930.0,4950.0,4800.0,4870.0,4349.53564453125,581018600
2023-01-02,4830.0,4900.0,4550.0,4590.0,4099.4599609375,917446400
2023-01-09,4550.0,4570.0,4360.0,4520.0,4036.940673828125,1011770900
2023-01-16,4520.0,4670.0,4510.0,4650.0,4205.27001953125,561845800
2023-01-23,4660.0,4680.0,4550.0,4610.0,4169.095703125,644069400
2023-01-30,4610.0,4810.0,4570.0,4740.0,4286.662109375,947148100
2023-02-06,4740.0,4900.0,4710.0,4800.0,4340.92333984375,812639300
2023-02-13,4820.0,4900.0,4810.0,4880.0,4413.27197265625,467981300
2023-02-20,4880.0,4880.0,4730.0,4810.0,4349.96728515625,442119600
2023-02-27,4760.0,4800.0,4670.0,4790.0,4331.8798828125,611151000
2023-03-06,4770.0,4870.0,4770.0,4830.0,4368.05419921875,549179400
2023-03-13,4770.0,4900.0,4640.0,4880.0,4413.27197265625,837772800
2023-03-20,4870.0,4920.0,4720.0,4740.0,4286.662109375,625668400
2023-03-27,4740.0,4820.0,4710.0,4800.0,4555.90771484375,640938300
2023-04-03,4800.0,4880.0,4760.0,4860.0,4612.85693359375,354313400
2023-04-10,4860.0,5100.0,4830.0,4990.0,4736.24609375,714723800
2023-04-17,4990.0,5025.0,4950.0,4950.0,4698.2802734375,95747700
2023-04-24,4950.0,5275.0,4930.0,5100.0,4840.65185546875,651195200
2023-05-01,5175.0,5250.0,5050.0,5100.0,4840.65185546875,698656600
2023-05-08,5050.0,5175.0,5025.0,5150.0,4888.10986328125,553334100
2023-05-15,5175.0,5500.0,5100.0,5425.0,5149.125,537773800
2023-05-22,5475.0,5625.0,5425.0,5550.0,5267.7685546875,946131800
2023-05-29,5500.0,5600.0,5375.0,5425.0,5149.125,1221289500
2023-06-05,5400.0,5500.0,5350.0,5400.0,5125.396484375,504755600
2023-06-12,5400.0,5575.0,5400.0,5525.0,5244.0400390625,506564200
2023-06-19,5475.0,5600.0,5375.0,5450.0,5172.85400390625,490497800
2023-06-26,5450.0,5550.0,5425.0,5475.0,5196.58251953125,279276300
2023-07-03,5500.0,5500.0,5375.0,5400.0,5125.396484375,506557500
2023-07-10,5375.0,5625.0,5375.0,5575.0,5291.49755859375,656759600
2023-07-17,5625.0,5700.0,5550.0,5600.0,5315.22607421875,357984700
2023-07-24,5625.0,5750.0,5625.0,5650.0,5362.68310546875,558071700
2023-07-31,5650.0,5750.0,5575.0,5700.0,5410.140625,512367200
2023-08-07,5700.0,5750.0,5575.0,5650.0,5362.68310546875,468273200
2023-08-14,5650.0,5675.0,5450.0,5500.0,5220.3115234375,490990400
2023-08-21,5500.0,5625.0,5500.0,5550.0,5267.7685546875,356539000
2023-08-28,5525.0,5625.0,5475.0,5625.0,5338.955078125,535182400
2023-09-04,5625.0,5650.0,5300.0,5425.0,5149.125,660629300
2023-09-11,5450.0,5475.0,5300.0,5325.0,5054.21044921875,460678500
2023-09-18,5325.0,5450.0,5200.0,5300.0,5030.48193359375,421288500
2023-09-25,5250.0,5325.0,5175.0,5250.0,4983.0244140625,522061000
2023-10-02,5250.0,5300.0,5125.0,5125.0,4864.380859375,507401800
2023-10-09,5125.0,5375.0,5125.0,5250.0,4983.0244140625,503305300
2023-10-16,5250.0,5275.0,4960.0,5000.0,4745.7373046875,656445900
2023-10-23,5000.0,5200.0,4920.0,5000.0,4745.7373046875,814978800
2023-10-30,4980.0,5200.0,4830.0,5200.0,4935.5673828125,754240700
2023-11-06,5225.0,5275.0,5025.0,5025.0,4769.46630859375,466928300
2023-11-13,5075.0,5300.0,5050.0,5250.0,4983.0244140625,503549800
2023-11-20,5225.0,5450.0,5175.0,5350.0,5077.93896484375,550858900
2023-11-27,5325.0,5575.0,5275.0,5500.0,5220.3115234375,813712800
2023-12-04,5425.0,5500.0,5300.0,5300.0,5030.48193359375,591544400
2023-12-11,5375.0,5600.0,5275.0,5500.0,5220.3115234375,827874600
2023-12-18,5450.0,5700.0,5450.0,5675.0,5386.412109375,482139100
2023-12-25,5675.0,5750.0,5625.0,5725.0,5433.86962890625,336797300
2024-01-01,5650.0,5850.0,5575.0,5625.0,5338.955078125,554430900
2024-01-08,5625.0,5900.0,5625.0,5825.0,5611.11328125,529939400
2024-01-15,5825.0,5875.0,5700.0,5775.0,5562.94921875,465191300
2024-01-22,5700.0,5750.0,5400.0,5575.0,5370.29296875,678577500
2024-01-29,5525.0,5850.0,5475.0,5775.0,5562.94921875,843234500
2024-02-05,5900.0,6025.0,5800.0,6025.0,5803.76953125,445224200
2024-02-12,6050.0,6275.0,5950.0,6100.0,5876.015625,696734600
2024-02-19,6175.0,6375.0,6050.0,6175.0,5948.26171875,677115400
2024-02-26,6125.0,6225.0,6050.0,6050.0,5827.8515625,516840100
2024-03-04,6100.0,6400.0,6075.0,6350.0,6116.8359375,479978100
2024-03-11,6350.0,6450.0,5950.0,6000.0,5779.6875,882987600
2024-03-18,6000.0,6250.0,5975.0,6250.0,6250.0,533502800
2024-03-25,6300.0,6325.0,5825.0,5925.0,5925.0,700192000
2024-04-01,5850.0,5950.0,5525.0,5650.0,5650.0,1056453500
2024-04-08,5650.0,5650.0,5650.0,5650.0,5650.0,0
2024-04-15,5375.0,5575.0,5150.0,5300.0,5300.0,1692624500
2024-04-22,5350.0,5400.0,4680.0,4770.0,4770.0,2715050100
2024-04-29,4850.0,5050.0,4700.0,4790.0,4790.0,1786935900
2024-05-06,4770.0,4780.0,4570.0,4680.0,4680.0,1196356500
2024-05-13,4720.0,5050.0,4700.0,4820.0,4820.0,1555886700
2024-05-20,4810.0,4870.0,4550.0,4550.0,4550.0,850354100
2024-05-27,4580.0,4630.0,4310.0,4530.0,4530.0,2226920700
2024-06-03,4560.0,4590.0,4320.0,4400.0,4400.0,1412051500
2024-06-10,4380.0,4440.0,4170.0,4180.0,4180.0,982429700
2024-06-17,4180.0,4510.0,4090.0,4400.0,4400.0,1634015900
2024-06-24,4320.0,4670.0,4280.0,4630.0,4630.0,1676047000
2024-07-01,4610.0,4870.0,4560.0,4750.0,4750.0,1273295100
2024-07-08,4780.0,4980.0,4750.0,4820.0,4820.0,1119239800
2024-07-15,4820.0,4940.0,4720.0,4910.0,4910.0,1024444800
2024-07-22,4900.0,4910.0,4660.0,4780.0,4780.0,879732000
2024-07-29,4720.0,4750.0,4510.0,4530.0,4530.0,982722000
2024-08-05,4550.0,4730.0,4520.0,4680.0,4680.0,677616400
2024-08-12,4700.0,4870.0,4690.0,4820.0,4820.0,932549700
2024-08-19,4860.0,5325.0,4840.0,5300.0,5300.0,1753364700
2024-08-26,5250.0,5275.0,5025.0,5175.0,5175.0,1120707500
2024-09-02,5225.0,5300.0,5075.0,5175.0,5175.0,846330500
2024-09-09,5200.0,5300.0,5125.0,5300.0,5300.0,765876000
2024-09-16,5350.0,5500.0,5250.0,5500.0,5500.0,1226879400
2024-09-23,5550.0,5575.0,4950.0,4950.0,4950.0,2501612600
2024-09-30,4970.0,5075.0,4810.0,4820.0,4820.0,1457784600
2024-10-07,4800.0,5075.0,4760.0,4900.0,4900.0,1293665400
2024-10-14,4930.0,5050.0,4920.0,4990.0,4990.0,716335400
2024-10-21,4960.0,4970.0,4710.0,4760.0,4760.0,1026875700
2024-10-28,4730.0,4870.0,4630.0,4720.0,4720.0,1252571400
2024-11-04,4690.0,4740.0,4370.0,4460.0,4460.0,1450559600
2024-11-11,4430.0,4610.0,4350.0,4350.0,4350.0,981517000
2024-11-18,4350.0,4530.0,4250.0,4470.0,4470.0,1651996200
2024-11-25,4450.0,4470.0,4250.0,4250.0,4250.0,956279100
2024-11-29,4280.0,4300.0,4250.0,4250.0,4250.0,412519800
